1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1,0.2457353790913618,1.5449739773548588,0.3242955285355755,0.15862430278760908,0.5426130449628832,0.7702023604567263,0.7441951184383713,0.6778280976910925,0.036111012301058745,0.15091873665086789,-0.06764906475787844,-0.3255228337387869,0.14192464091611856,-0.08042243639856975,-0.7158158692350233,0.2592375530885623,0.22598094991896578,-0.2836697026322186,-0.2846629250200207,-0.45689802986927996,0.6316959850341799,1.822441670730346,1.040451447660581,0.5403632037833743,0.9583211842116363,1.42559502557821,1.2668272426248448,0.8791483013614401,1.1562654366261669,0.2754166954409914
1,0.08823396517044187,1.1887064477352982,0.10768591978089746,-0.04650988299623271,1.2538172301809658,0.4148255617154774,0.22227041245534057,0.7490936159852662,0.1240806964028872,0.3111047067427214,-0.3899744628214403,0.22137179146654476,-0.3855338801767917,-0.313789101409584,0.0015919155574442476,-0.18927086834837045,-0.4368038970087122,-0.10317292705703258,-0.141200636025694,-0.32593106973201263,0.0018719432387662846,1.2227030070688727,-0.002181989834197523,-0.10896815860785204,0.9890500067574681,0.08898395915607317,-0.2059567005186961,0.2848925080606742,0.17860474693330136,-0.13264905729976423
0,-1.211152699677144,-0.056890554318054225,-1.1915385135296617,-1.1096234012082795,-0.1140654860551465,-0.5978352978169262,-0.9915809169643283,-1.2576203308017617,0.9842287187318742,0.06801547142789216,-0.40067899633646653,0.7357373683325262,-0.46002229727769894,-0.6559283645189525,0.43691691149954043,-0.2439084404377423,-0.13983844219972094,-0.6796903508249036,0.7391361373485847,-0.21025208159520437,-1.225859381477293,-0.5981902850117455,-1.2154828026883513,-1.0951437055021167,-0.8941878321227837,-0.8685733378724064,-1.1958045134686575,-1.5902019304593273,-0.5068655666615546,-0.707324039656952
1,-0.0026322351685498474,0.5243880466401771,-0.02877813373454994,-0.11083433126854471,-0.5447391315483198,-0.3746651888826279,0.14322893053964103,-0.2996374463941066,0.5215733430852216,-1.1193279033757577,-0.14139140675028009,2.130420315882183,0.042774518153424514,-0.21123208034542165,1.302686578317117,0.21480699996094105,1.169437571834257,0.9279819195457625,0.42178016472477076,-0.3131910930649631,-0.23218428850952877,0.4748361192500473,-0.1884738432194313,-0.3283700321462659,-0.5122724661960194,-0.6254629360361604,-0.061391680427590564,-0.27892579338810103,-0.2382165952728639,-1.0058674815584792
0,-0.8264857849087446,0.561889891863289,-0.8748552655303223,-0.815843085218316,-1.1824522176272003,-1.186652268942335,-1.159449969032909,-1.2796664983316142,-1.3681457968799764,-0.7652326010674503,-0.19768932375523182,0.07702413946067661,-0.29242335880065795,-0.5050593583253912,-0.4112835850782205,-0.9903417329817782,-1.0396700503997087,-0.8886019653272723,0.40873813845255935,-1.067397711754285,-0.9194584962795239,-0.1628378213297724,-0.9522704420988912,-0.8804621820828596,-1.4824252922858456,-1.178415064294316,-1.3054070394700372,-1.5159924265154268,-1.0510874520005014,-1.1255385779580998
0,-0.8991787451799382,-0.20154052875005615,-0.9346395175466133,-0.876327267922132,-0.4815209817511561,-1.1040027107029713,-0.9864369475063225,-0.9815305351081453,0.016562193611763934,-0.7385349393854753,-0.5200147218187937,-0.4330719998107649,-0.5199150110277527,-0.6463224727388381,0.7946447388824511,-1.0525445073604478,-0.9445359843458548,-0.669682608812814,1.2912485828722065,-0.752975087611507,-0.9492474712293071,-0.7499313926851303,-0.9874255176570725,-0.8999100245737862,-0.7624928783549338,-1.1732055556835395,-1.1473641113519761,-1.1390023488629166,0.15783291924860873,-0.9255229292053766
0,-1.6536710953280354,-0.5819163874416179,-1.5649734790227265,-1.383562345094346,0.41617674536855703,0.3072344208121635,2.5596399491053075,-0.44396293847907053,0.6388662552209932,2.267059709969561,-0.5101031167122881,0.04449509112132599,-0.6698984454606604,-0.8101876854584364,1.3905324295161945,3.5909286247800476,14.314232367087468,3.717640005415715,2.355260559580131,2.902379017698294,-1.4875768042503867,-0.7174154410408337,-1.477493280352745,-1.2426074432245788,0.26033792924203264,0.5598243088348437,4.018010778820194,0.48201150291165995,1.434607927601048,1.0678677012815876
0,-0.2903752029086916,-2.293607751553643,-0.3034391176354818,-0.39565402759868373,2.194187208413764,-0.28940736056075944,-0.5045348331599714,0.11513812410939492,1.590242098100024,0.29283788559189533,-0.18222721978908304,-0.32145670269636806,-0.2838672568363644,-0.3869633946757496,3.2699456126697948,0.12834754522611064,-1.0428236658490078,-0.746706480370146,0.5891528352181521,1.172290186312992,-0.6854022645312284,-2.552760267185583,-0.7004759692975588,-0.7124177178408732,0.12425314368192161,-0.9216607113346073,-1.1712507008254913,-0.9808723316699568,-0.6675010340898441,-0.859978689127846
0,0.04582973834557928,-1.1417653625580702,0.03707118732687201,-0.09899351243234815,0.9377264811951508,0.18660192949632637,-0.11698064643362951,0.2453643230066625,0.6551569374620725,-0.12167844052298724,0.21978748333078366,-0.8842092389671334,0.3009674774288662,-0.10132937733175995,-0.581606929903099,1.0727970056281122,0.6779991643184922,0.6813625628192709,0.4315616844289294,0.49809062109273977,-0.20452309748473044,-1.514056256326104,-0.15842677009278064,-0.33837717439887854,-0.6395775881716069,-0.0732550232938299,-0.39277918802104794,-0.029628241076560334,-0.05680930015988176,-0.31786439377691517
1,-0.45090549017424403,0.6208213629281784,-0.3212011055533653,-0.5217427470976445,2.0519463713701476,1.153292028824587,0.9650094171234997,0.8321512704000591,1.4175608663445827,1.3438826718086165,-0.5937570638111954,-0.345853488950881,-0.4076790852608452,-0.6223077432885521,-0.472775680917575,0.5264212847343924,0.2138920906966528,-0.02811486196636117,0.12290039598658982,-0.05839155972397598,-0.38538473110841326,0.7421894994364873,-0.25457740409806284,-0.45978457946359474,1.2304907553318596,1.0738291584314785,0.8464766457445533,0.9313268588219951,1.642326204447974,0.6323156543147713
1,1.3876206300180283,1.4217536287646344,1.446333301884808,1.3478265404986167,-0.8315914862529461,1.5738755796284503,1.2761568379979986,0.9880125478204108,1.2872354084159492,-0.12589386078856263,2.081583386536795,1.0041020171321684,2.825520857010963,1.6542886085985584,-0.07405312297509473,4.463928952449793,3.456859977725815,2.4952658025104957,3.5899057133494896,1.9275160031356777,1.4445094443782607,1.18296128839251,1.8847742025194645,1.2616327019905522,-0.7712725419394568,2.087450690985459,1.6702748525406381,1.55891895272256,2.046684450043324,0.4885411922092202
1,1.248292456164907,0.20026495578328318,1.1777373870290064,1.3158243274278145,-0.5479000390381777,-0.25843415333101755,0.5020521659029746,0.41635029675563406,-0.7100022343403731,-1.030804077798681,1.573316276675188,1.376153007513491,1.2159670874927122,1.3333388126512071,1.9766594700167066,0.05809923825406109,1.0170128251181374,1.1960464377267312,0.2859257243892338,0.18010080348318805,0.8529855132325682,0.11535420940476691,0.7580089602700646,0.7933739701701854,-0.371797848843646,-0.5555066775485875,-0.018244582123475767,0.10516636569654024,-1.1784879951332825,-0.762719494174091
